POINT (-85.8254 39.8235)
POINT (-79.1098 40.5879)
POINT (-84.3107 34.7437)
POINT (-87.6039 39.2961)
POINT (-111.95 40.7955)
POINT (-95.4815 37.0453)
POINT (-83.3006 43.0802)
POINT (-103.823 44.2045)
POINT (-116.657 44.2769)
POINT (-94.0041 41.5992)
POINT (-99.4961 39.0625)
POINT (-107.687 38.7336)
POINT (-79.5036 36.6815)
POINT (-101.118 33.5606)
POINT (-85.7386 35.1634)
POINT (-100.638 42.2327)
POINT (-106.746 40.5147)
POINT (-102.819 44.8083)
POINT (-107.665 44.9021)
POINT (-112.244 39.6684)
POINT (-98.6024 45.421)
POINT (-103.362 35.6604)
POINT (-85.443 35.1825)
POINT (-101.323 40.4003)
POINT (-98.4662 37.8904)
POINT (-111.068 43.2492)
POINT (-111.72 33.8007)
POINT (-82.0943 38.4597)
POINT (-96.4291 41.4894)
POINT (-115.579 43.0179)
POINT (-108.906 36.2593)
POINT (-84.2369 40.733)
POINT (-81.2431 38.3184)
POINT (-106.171 43.4506)
POINT (-90.9965 36.7293)
POINT (-108.278 38.6572)
POINT (-97.8902 40.3575)
POINT (-103.778 39.0361)
POINT (-112.922 45.7642)
POINT (-86.2558 33.4233)
POINT (-78.4905 36.046)
POINT (-110.922 34.0393)
POINT (-96.9055 45.83)
POINT (-115.297 36.5478)
POINT (-111.579 45.1075)
POINT (-93.3798 35.144)
POINT (-83.1483 41.3949)
POINT (-109.588 45.7287)
POINT (-80.994 34.2934)
POINT (-104.57 44.3212)
POINT (-98.0178 44.2052)
POINT (-81.9107 33.4051)
POINT (-81.4373 40.0121)
POINT (-103.907 40.5339)
POINT (-95.0407 42.2737)
POINT (-113.921 37.241)
POINT (-115.984 35.5809)
POINT (-96.0515 37.9767)
POINT (-96.9133 37.0156)
POINT (-98.109 41.0885)
POINT (-98.3234 34.511)
POINT (-89.6086 33.257)
POINT (-116.761 44.9916)
POINT (-105.495 36.4733)
POINT (-83.7615 43.6794)
POINT (-103.209 44.6049)
POINT (-116.457 44.9566)
POINT (-104.581 39.0314)
POINT (-93.18 45.5827)
POINT (-78.3416 39.0226)
POINT (-106.879 45.1201)
POINT (-101.661 41.3468)
POINT (-95.4839 41.3768)
POINT (-107.168 45.1172)
POINT (-96.3125 43.3036)
POINT (-96.4335 35.0512)
POINT (-84.0067 35.1761)
POINT (-102.908 39.2118)
POINT (-106.994 34.2275)
POINT (-99.239 34.1609)
POINT (-106.056 37.4832)
POINT (-108.572 42.4966)
POINT (-110.552 36.7661)
POINT (-115.379 39.9778)
POINT (-109.968 34.01)
POINT (-111.297 40.7219)
POINT (-116.431 38.7788)
POINT (-85.6112 43.3569)
POINT (-114.422 33.8556)
POINT (-105.289 39.6776)
POINT (-78.2022 43.245)
POINT (-92.1553 33.2544)
POINT (-81.088 35.3016)
POINT (-83.6614 35.8265)
POINT (-88.5344 38.084)
POINT (-101.272 39.928)
POINT (-108.197 40.0866)
POINT (-108.953 37.6088)
POINT (-91.1822 38.4151)
POINT (-108.739 42.2403)
POINT (-84.3264 42.2206)
POINT (-85.3544 37.5838)
POINT (-96.7203 36.6046)
POINT (-96.9609 34.7919)
POINT (-115.103 44.1182)
POINT (-91.8784 36.4709)
POINT (-84.3251 39.3276)
POINT (-98.3059 41.9405)
POINT (-81.1747 37.629)
POINT (-100.46 40.3229)
POINT (-99.8574 38.2794)
POINT (-107.285 35.9102)
POINT (-114.358 42.5503)
POINT (-114.862 36.3251)
POINT (-107.2 36.9082)
POINT (-84.4417 45.1544)
POINT (-79.7494 43.101)
POINT (-92.7061 36.4447)
POINT (-91.9871 35.4806)
POINT (-113.944 40.8753)
POINT (-108.25 33.7267)
POINT (-113.662 36.8633)
POINT (-105.575 37.6946)
POINT (-86.9212 38.3577)
POINT (-102.004 41.5575)
POINT (-83.7492 39.471)
POINT (-94.0894 38.9289)
POINT (-85.563 34.115)
POINT (-88.9903 42.3183)
POINT (-78.6714 43.2667)
POINT (-85.2948 33.3556)
POINT (-114.962 34.4142)
POINT (-97.4148 38.1469)
POINT (-90.0412 35.2293)
POINT (-111.66 40.1471)
POINT (-83.0096 38.2838)
POINT (-95.347 45.7799)
POINT (-116.114 43.3588)
POINT (-88.0207 39.7609)
POINT (-91.5455 39.5682)
POINT (-110.293 37.2114)
POINT (-88.4445 37.8436)
POINT (-93.986 44.2221)
POINT (-85.6235 40.3278)
POINT (-100.074 42.0509)
POINT (-88.9325 40.4458)
POINT (-97.2299 34.7566)
POINT (-87.8982 35.0027)
POINT (-114.245 44.5388)
POINT (-112.694 40.0996)
POINT (-80.2364 42.2865)
POINT (-85.7704 38.871)
POINT (-87.3562 33.6799)
POINT (-112.502 43.9249)
POINT (-92.3544 36.7026)
POINT (-89.6538 33.1213)
POINT (-110 39.6253)
POINT (-91.8401 36.4141)
POINT (-81.3869 37.2813)
POINT (-89.5679 38.656)
POINT (-78.1623 37.9564)
POINT (-93.0886 35.4185)
POINT (-93.6736 45.1603)
POINT (-99.2304 33.838)
POINT (-82.9 41.9224)
POINT (-78.1937 38.125)
POINT (-90.0457 40.3907)
POINT (-96.8872 35.8565)
POINT (-97.9667 34.7775)
POINT (-103.196 43.7619)
POINT (-87.2126 43.7805)
POINT (-82.1602 38.8364)
POINT (-98.4282 33.7316)
POINT (-113.103 39.5264)
POINT (-94.8773 37.9575)
POINT (-104.53 37.9194)
POINT (-114.096 34.0176)
POINT (-103.843 40.578)
POINT (-83.6236 34.0448)
POINT (-89.5743 38.5522)
POINT (-78.7131 35.5592)
POINT (-91.9227 34.2147)
POINT (-98.0707 40.2965)
POINT (-106.405 41.563)
POINT (-112.585 36.0249)
POINT (-92.0158 40.0961)
POINT (-95.029 41.0313)
POINT (-114.688 45.3389)
POINT (-87.2336 43.484)
POINT (-93.4923 39.7247)
POINT (-106.143 39.5262)
POINT (-86.4616 34.9778)
POINT (-88.174 41.1743)
POINT (-88.096 44.6402)
POINT (-107.308 33.2968)
POINT (-111.794 41.4643)
POINT (-101.754 35.8887)
POINT (-89.0392 36.5941)
POINT (-92.4325 33.5735)
POINT (-93.0297 41.307)
POINT (-115.891 44.8356)
POINT (-92.5832 42.0969)
POINT (-104.661 38.7665)
POINT (-94.9451 35.5022)
POINT (-98.3841 38.6467)
POINT (-92.9654 40.3115)
POINT (-105.12 45.31)
POINT (-93.2583 41.7016)
POINT (-83.0872 37.0021)
POINT (-80.1591 44.8166)
POINT (-95.9654 45.1782)
POINT (-92.2792 40.4162)
POINT (-82.9532 44.4581)
POINT (-87.8809 38.8944)
POINT (-96.6738 44.9673)
POINT (-104.996 40.0973)
POINT (-88.0016 43.9527)
POINT (-101.385 38.9823)
POINT (-104.156 37.3323)
POINT (-105.484 36.6599)
POINT (-81.9433 43.5384)
POINT (-100.39 38.8783)
POINT (-91.6026 37.282)
POINT (-104.391 34.0464)
POINT (-110.015 40.7305)
POINT (-98.8375 44.6506)
POINT (-104.561 41.3925)
POINT (-112.116 33.7439)
POINT (-93.5472 37.9064)
POINT (-102.002 41.6669)
POINT (-113.626 40.3995)
POINT (-88.5712 45.8242)
POINT (-80.1879 41.406)
POINT (-114.909 45.5148)
POINT (-93.3402 35.0027)
POINT (-113.244 40.9526)
POINT (-111.972 45.0272)
POINT (-116.563 33.8209)
POINT (-103.292 41.4905)
POINT (-115.953 33.6044)
POINT (-79.1425 34.7295)
POINT (-88.2338 44.0443)
POINT (-79.8052 43.3681)
POINT (-97.4544 44.033)
POINT (-112.174 38.9924)
POINT (-103.828 40.19)
POINT (-99.2438 41.7903)
POINT (-108.325 41.9042)
POINT (-115.574 33.633)
POINT (-108.232 33.9044)
POINT (-113.712 33.5602)
POINT (-97.0649 43.008)
POINT (-80.5622 42.4595)
POINT (-116.416 36.0721)
POINT (-114.66 37.6171)
POINT (-107.215 41.9244)
POINT (-114.698 34.9436)
POINT (-86.1446 37.7923)
POINT (-94.251 38.2228)
POINT (-115.667 41.0747)
POINT (-96.7529 42.1173)
POINT (-111.768 35.8767)
POINT (-93.6223 35.0614)
POINT (-83.1683 35.1989)
POINT (-78.3743 35.9316)
POINT (-94.493 39.1271)
POINT (-89.1629 39.8376)
POINT (-96.2335 37.1867)
POINT (-115.41 44.6154)
POINT (-94.237 45.0612)
POINT (-109.447 38.909)
POINT (-84.4643 40.5919)
POINT (-107.031 35.5027)
POINT (-101.204 33.7988)
POINT (-86.4076 33.7241)
POINT (-96.6455 41.1265)
POINT (-80.1325 37.4943)
POINT (-96.8227 44.2983)
POINT (-99.3054 44.7736)
POINT (-86.2695 39.4734)
POINT (-87.8503 41.9314)
POINT (-100.861 39.8385)
POINT (-105.507 43.0867)
POINT (-104.209 35.4897)
POINT (-96.5128 45.5002)
POINT (-80.2218 39.4197)
POINT (-84.4991 38.7462)
POINT (-107.124 45.3312)
POINT (-78.5744 38.3781)
POINT (-92.6048 35.6911)
POINT (-109.157 45.2777)
POINT (-108.179 37.7639)
POINT (-84.4633 41.5113)
POINT (-92.3222 45.7112)
POINT (-98.0056 39.6235)
POINT (-101.772 38.9192)
POINT (-81.2177 36.8265)
POINT (-86.2085 40.04)
POINT (-96.0062 39.8834)
POINT (-109.164 35.1085)
POINT (-103.019 37.6532)
POINT (-108.883 40.5168)
POINT (-94.3314 38.4264)
POINT (-88.2658 33.7696)
POINT (-113.832 39.9719)
POINT (-101.686 44.9684)
POINT (-109.201 43.9141)
POINT (-99.5914 41.2703)
POINT (-91.6078 35.3663)
POINT (-106.401 37.9051)
POINT (-113.394 42.493)
POINT (-83.5577 45.121)
POINT (-78.412 39.7825)
POINT (-86.4985 36.4346)
POINT (-95.2295 37.4466)
POINT (-84.2209 42.4627)
POINT (-94.3203 45.0101)
POINT (-93.176 37.9186)
POINT (-109.806 33.4638)
POINT (-105.888 36.9185)
POINT (-95.9068 38.0491)
POINT (-110.957 36.2763)
POINT (-103.499 36.1844)
POINT (-79.9209 33.3937)
POINT (-93.1473 40.5437)
POINT (-85.5499 38.5446)
POINT (-80.822 33.2091)
POINT (-82.0483 41.01)
POINT (-97.312 43.3169)
POINT (-105.713 34.1685)
POINT (-99.5806 41.1132)
POINT (-103.77 43.0627)
POINT (-110.291 34.7353)
POINT (-96.5374 34.0951)
POINT (-111.471 41.9463)
POINT (-113.316 39.481)
POINT (-86.7817 38.5827)
POINT (-101.732 37.2809)
POINT (-102.161 43.7216)
POINT (-101.513 34.6422)
POINT (-89.3338 40.3382)
POINT (-100.935 44.6752)
POINT (-102.974 34.0436)
POINT (-95.7448 40.7763)
POINT (-87.6121 42.5572)
POINT (-95.684 43.7514)
POINT (-87.2908 40.8805)
POINT (-78.6003 45.831)
POINT (-84.7876 37.9443)
POINT (-98.6323 43.0303)
POINT (-109.194 39.3156)
POINT (-95.5155 44.5551)
POINT (-90.3775 36.3817)
POINT (-80.3939 43.3327)
POINT (-106.155 40.2184)
POINT (-105.119 34.4068)
POINT (-84.7562 44.1528)
POINT (-86.5789 44.0126)
POINT (-114.477 41.8179)
POINT (-110.147 35.081)
POINT (-101.149 37.5881)
POINT (-108.985 44.6453)
POINT (-81.8358 40.5886)
POINT (-90.4891 39.8285)
POINT (-114.656 43.377)
POINT (-110.255 34.4661)
POINT (-112.373 45.0202)
POINT (-90.8923 42.2462)
POINT (-108.254 43.0455)
POINT (-110.916 45.2911)
POINT (-83.5765 37.6761)
POINT (-114.918 40.2767)
POINT (-111.478 39.062)
POINT (-98.1354 34.9693)
POINT (-92.5156 35.7185)
POINT (-104.11 37.8972)
POINT (-111.712 39.3903)
POINT (-85.7133 35.1777)
POINT (-104.177 38.018)
POINT (-96.2412 39.9853)
POINT (-82.4296 38.1804)
POINT (-93.7524 38.8372)
POINT (-108.951 40.6153)
POINT (-101.441 34.0126)
POINT (-112.343 42.0546)
POINT (-92.1389 33.5001)
POINT (-106.611 35.1742)
POINT (-84.9178 45.4629)
POINT (-113.037 36.8811)
POINT (-110.969 43.6948)
POINT (-110.84 42.2632)
POINT (-96.8123 37.1045)
POINT (-99.8132 39.7358)
POINT (-84.7831 44.8471)
POINT (-102.782 33.5224)
POINT (-112.953 41.6871)
POINT (-108.566 45.0469)
POINT (-85.1394 42.8507)
POINT (-94.1864 44.1296)
POINT (-88.3498 33.2589)
POINT (-100.419 35.2523)
POINT (-97.1042 41.872)
POINT (-115.152 34.7159)
POINT (-110.471 45.3081)
POINT (-102.981 37.19)
POINT (-107.137 38.4921)
POINT (-110.138 41.2419)
POINT (-106.84 38.929)
POINT (-104.821 33.6088)
POINT (-91.3971 43.0245)
POINT (-84.6631 35.7122)
POINT (-88.9622 42.222)
POINT (-81.0463 42.7634)
POINT (-91.838 44.8619)
POINT (-105.869 36.7078)
POINT (-79.8164 39.9115)
POINT (-105.204 42.1294)
POINT (-94.3098 45.4572)
POINT (-92.6682 36.6351)
POINT (-96.4374 45.0161)
POINT (-99.7129 42.8663)
POINT (-96.4432 39.2946)
POINT (-105.321 38.3214)
POINT (-109.269 33.7765)
POINT (-114.941 37.423)
POINT (-108.283 36.875)
POINT (-85.2673 40.7238)
POINT (-115.166 35.3968)
POINT (-88.6092 43.3744)
POINT (-99.2379 37.3454)
POINT (-79.7087 42.9844)
POINT (-91.1578 36.954)
POINT (-113.718 40.7703)
POINT (-107.027 43.2736)
POINT (-103.34 43.9017)
POINT (-88.7649 33.9748)
POINT (-92.3589 44.3872)
POINT (-107.337 44.9239)
POINT (-84.8904 41.466)
POINT (-90.574 34.5249)
POINT (-98.8571 33.9589)
POINT (-116.34 42.4534)
POINT (-114.988 43.5132)
POINT (-97.9052 33.977)
POINT (-78.7101 38.4295)
POINT (-85.1779 34.9064)
POINT (-80.202 43.0091)
POINT (-90.8755 33.3578)
POINT (-94.6208 43.9286)
POINT (-106.005 39.8045)
POINT (-104.563 45.7017)
POINT (-111.858 33.126)
POINT (-107.572 33.7876)
POINT (-80.0129 40.0248)
POINT (-99.1921 39.8297)
POINT (-85.6601 37.4971)
POINT (-108.285 36.8122)
POINT (-96.8064 45.3516)
POINT (-88.2293 39.9593)
POINT (-92.992 43.5284)
POINT (-93.5279 34.8252)
POINT (-91.4062 36.4753)
POINT (-99.6686 39.5541)
POINT (-115.189 38.9266)
POINT (-89.3461 44.7228)
POINT (-86.156 42.282)
POINT (-116.26 45.0863)
POINT (-116.275 38.9466)
POINT (-115.543 35.6054)
POINT (-82.0647 43.4916)
POINT (-105.786 38.4145)
POINT (-91.1695 34.038)
POINT (-115.209 39.7097)
POINT (-98.4376 40.2685)
POINT (-99.4825 36.5708)
POINT (-80.1242 33.9227)
POINT (-86.2323 34.1169)
POINT (-81.0728 34.3045)
POINT (-116.182 34.7651)
POINT (-91.7313 33.4144)
POINT (-113.171 37.1101)
POINT (-90.5976 45.5943)
POINT (-96.5699 33.3414)
POINT (-82.983 39.4367)
POINT (-90.5577 45.1827)
POINT (-101.537 44.4996)
POINT (-84.6879 41.8277)
POINT (-109.007 40.8574)
POINT (-115.605 41.0923)
POINT (-114.508 36.6041)
POINT (-82.0353 37.8401)
POINT (-110.898 33.7246)
POINT (-98.231 40.4342)
POINT (-104.297 38.8206)
POINT (-88.6491 34.7445)
POINT (-101.327 39.7807)
POINT (-111.566 37.6156)
POINT (-79.9579 40.2142)
POINT (-83.4252 40.6349)
POINT (-81.989 41.4133)
POINT (-79.5029 40.1296)
POINT (-103.721 42.1108)
POINT (-90.1184 35.4622)
POINT (-114.541 39.6195)
POINT (-80.9783 36.1363)
POINT (-88.3551 41.2758)
POINT (-99.9384 43.0049)
POINT (-85.0641 42.4335)
POINT (-85.4061 40.6621)
POINT (-100.319 39.3897)
POINT (-104.565 38.9219)
POINT (-94.4623 43.255)
POINT (-82.4641 39.3063)
POINT (-86.9992 40.0869)
POINT (-112.958 39.1467)
POINT (-95.3188 35.7647)
POINT (-96.1737 41.3495)
POINT (-83.368 39.0757)
POINT (-87.8062 36.6628)
POINT (-108.12 42.1382)
POINT (-103.289 33.4025)
POINT (-115.934 40.7847)
POINT (-101.233 39.3649)
POINT (-79.4143 36.4271)
POINT (-115.366 37.7272)
POINT (-103.32 44.8441)
POINT (-105.308 38.8762)
POINT (-115.938 37.1328)
POINT (-98.3647 33.9524)
POINT (-96.5999 36.8441)
POINT (-114.56 41.3109)
POINT (-114.879 41.6345)
POINT (-84.4159 33.9989)
POINT (-112.672 33.6075)
POINT (-80.9634 34.1397)
POINT (-108.532 38.5695)
POINT (-89.2528 42.3959)
POINT (-83.6717 42.683)
POINT (-98.7893 35.9977)
POINT (-103.106 42.7139)
POINT (-80.1028 43.4754)
POINT (-94.9467 44.1521)
POINT (-86.4751 42.0553)
POINT (-97.817 43.4407)
POINT (-99.0652 42.4933)
POINT (-86.3103 45.2261)
POINT (-115.551 41.5907)
POINT (-88.5732 39.7521)
POINT (-88.067 45.6963)
POINT (-85.0307 37.4886)
POINT (-109.525 36.8295)
POINT (-109.096 44.0559)
POINT (-82.8193 41.3011)
POINT (-92.5547 34.7853)
POINT (-100.814 40.6715)
POINT (-106.065 37.9746)
POINT (-94.7431 38.4064)
POINT (-94.0574 34.9522)
POINT (-103.079 44.4442)
POINT (-103.29 42.1657)
POINT (-113.144 44.6238)
POINT (-91.6401 34.3835)
POINT (-114.19 45.6405)
POINT (-109.651 40.8586)
POINT (-112.423 33.3584)
POINT (-86.7768 36.9567)
POINT (-101.798 44.2747)
POINT (-91.1272 38.998)
POINT (-99.0641 43.5502)
POINT (-107.531 35.2503)
POINT (-102.761 36.4678)
POINT (-86.7621 44.8241)
POINT (-115.019 45.7054)
POINT (-79.7703 35.278)
POINT (-116.852 36.7619)
POINT (-92.1968 33.9157)
POINT (-91.5978 38.8651)
POINT (-113.703 34.612)
POINT (-91.3726 40.4554)
POINT (-112.147 43.5488)
POINT (-105.459 35.4025)
POINT (-102.668 45.3377)
POINT (-95.9803 33.174)
POINT (-90.1038 45.4156)
POINT (-99.4688 45.4178)
POINT (-107.971 40.7947)
POINT (-104.845 36.3346)
POINT (-106.691 37.4053)
POINT (-90.6584 45.8096)
POINT (-81.7463 34.5767)
POINT (-105.036 38.3518)
POINT (-79.4166 43.0556)
POINT (-95.8051 37.1466)
POINT (-112.817 33.1806)
POINT (-84.5067 38.9423)
POINT (-83.8685 41.8849)
POINT (-80.802 45.8265)
POINT (-99.0868 36.4398)
POINT (-112.881 45.0782)
POINT (-104.425 43.8855)
POINT (-103.104 34.9871)
POINT (-94.8049 34.5924)
POINT (-88.1568 41.5222)
POINT (-81.2968 42.8375)
POINT (-114.715 40.7494)
POINT (-110.668 38.8673)
POINT (-83.4006 37.9727)
POINT (-85.0382 43.8663)
POINT (-112.376 45.1753)
POINT (-101.216 36.4772)
POINT (-85.5766 41.034)
POINT (-92.7454 35.5129)
POINT (-108.549 45.0059)
POINT (-112.073 43.9588)
POINT (-115.388 44.6456)
POINT (-100.936 33.917)
POINT (-98.6858 44.9532)
POINT (-96.5855 42.7118)
POINT (-84.4724 44.2035)
POINT (-113.611 36.5876)
POINT (-110.05 34.0979)
POINT (-100.838 42.0609)
POINT (-87.1817 44.8414)
POINT (-86.7159 33.6572)
POINT (-95.5104 34.1347)
POINT (-81.0804 39.3689)
POINT (-87.9641 45.3469)
POINT (-80.0702 39.2805)
POINT (-78.3948 37.1916)
POINT (-78.9213 38.2796)
POINT (-107.953 40.529)
POINT (-112.983 45.8088)
POINT (-110.665 42.8447)
POINT (-111.075 39.999)
POINT (-78.6702 34.252)
POINT (-88.7227 33.2731)
POINT (-96.2996 42.7918)
POINT (-106.673 42.1492)
POINT (-87.9321 42.0774)
POINT (-113.147 41.8077)
POINT (-89.1131 44.779)
POINT (-100.782 33.2756)
POINT (-85.2671 35.3199)
POINT (-111.779 37.2217)
POINT (-98.004 37.0637)
POINT (-81.2132 33.5255)
POINT (-84.1667 40.3404)
POINT (-88.6733 43.6899)
POINT (-113.278 40.4735)
POINT (-86.7305 41.7153)
POINT (-83.2124 38.0967)
POINT (-96.01 43.3812)
POINT (-109.012 41.0311)
POINT (-92.4817 42.7334)
POINT (-93.8207 36.1551)
POINT (-91.6648 35.1574)
POINT (-88.9928 33.1766)
POINT (-95.6688 42.4715)
POINT (-113.612 43.669)
POINT (-104.434 40.8143)
POINT (-107.582 39.1278)
POINT (-114.2 33.2426)
POINT (-81.5439 35.8274)
POINT (-81.0071 43.8936)
POINT (-106.715 38.7049)
POINT (-81.742 34.213)
POINT (-94.1591 43.4369)
POINT (-84.687 37.636)
POINT (-81.8477 38.7057)
POINT (-95.3835 42.7998)
POINT (-82.88 45.8851)
POINT (-94.0234 34.0195)
POINT (-112.77 45.5999)
POINT (-107.398 44.7131)
POINT (-111.728 35.3011)
POINT (-106.727 34.0757)
POINT (-95.5665 41.5768)
POINT (-84.2421 39.4138)
POINT (-83.2831 38.1969)
POINT (-89.1573 45.3049)
POINT (-110.404 43.6924)
POINT (-113.394 38.4723)
POINT (-116.028 39.8295)
POINT (-110.394 42.9334)
POINT (-110.873 44.641)
POINT (-94.3757 35.2608)
POINT (-113.234 42.2677)
POINT (-100.857 40.2385)
POINT (-113.446 38.5314)
POINT (-109.097 34.9037)
POINT (-114.052 37.0422)
POINT (-80.2846 38.197)
POINT (-82.5904 38.4954)
POINT (-85.7158 40.6398)
POINT (-92.444 42.6364)
POINT (-92.6226 37.2518)
POINT (-89.8478 38.4514)
POINT (-100.152 43.7156)
POINT (-91.3389 44.871)
POINT (-105.88 34.6792)
POINT (-83.5071 35.5701)
POINT (-106.451 34.866)
POINT (-113.201 33.4108)
POINT (-99.5248 43.6887)
POINT (-94.7732 38.9544)
POINT (-93.7498 34.1704)
POINT (-86.284 43.0767)
POINT (-89.878 35.816)
POINT (-110.553 44.2696)
POINT (-114.865 35.1326)
POINT (-113.631 33.3078)
POINT (-100.558 36.7626)
POINT (-110.786 37.986)
POINT (-104.697 43.7138)
POINT (-114.522 38.2142)
POINT (-95.5183 45.8274)
POINT (-102.679 43.1327)
POINT (-93.6105 39.2734)
POINT (-91.0669 41.3445)
POINT (-91.6402 42.0231)
POINT (-87.5177 43.0747)
POINT (-114.69 35.7098)
POINT (-97.6783 37.6933)
POINT (-79.8241 41.7173)
POINT (-107.453 42.4955)
POINT (-78.5884 36.7603)
POINT (-85.2792 41.4314)
POINT (-100.467 36.3286)
POINT (-107.38 44.8616)
POINT (-80.5362 40.3763)
POINT (-86.4274 37.27)
POINT (-91.6274 37.9994)
POINT (-85.7241 44.3461)
POINT (-103.786 43.7641)
POINT (-89.7019 34.09)
POINT (-98.883 33.9163)
POINT (-108.207 44.3611)
POINT (-87.1135 36.9741)
POINT (-86.0552 40.1127)
POINT (-98.7604 39.3098)
POINT (-84.4144 36.5832)
POINT (-78.6185 44.9235)
POINT (-103.679 42.3988)
POINT (-114.84 33.926)
POINT (-99.91 42.9095)
POINT (-95.293 36.0427)
POINT (-79.6333 38.9089)
POINT (-116.202 35.9399)
POINT (-104.297 33.3365)
POINT (-95.5677 39.3105)
POINT (-103.553 37.2312)
POINT (-98.9103 37.0864)
POINT (-79.3992 41.4227)
POINT (-103.404 42.1005)
